Team,Year,Division,Conference
Maine,2003,IAA,Atl_10
Maine,2004,IAA,Atl_10
Maine,2005,IAA,Atl_10
Maine,2006,IAA,Atl_10
Maine,2007,IAA,Atl_10
Maine,2008,IAA,Colonial
Maine,2009,IAA,Colonial
Maine,2010,IAA,Colonial
Maine,2011,IAA,Colonial
Maine,2012,IAA,Colonial
Maine,2013,IAA,Colonial
Maine,2014,IAA,Colonial
Maine,2015,IAA,Colonial
Maine,2016,IAA,Colonial
Maine,2017,IAA,Colonial
Maine,2018,IAA,Colonial
Maine,2019,IAA,Colonial
Marist,1998,IAA,MAAC
Marist,1999,IAA,MAAC
Marist,2000,IAA,MAAC
Marist,2001,IAA,MAAC
Marist,2002,IAA,MAAC
Marist,2003,IAA,MAAC
Marist,2004,IAA,MAAC
Marist,2005,IAA,MAAC
Marist,2006,IAA,MAAC
Marist,2007,IAA,MAAC
Marist,2008,IAA,Indep
Marist,2009,IAA,Pioneer
Marist,2010,IAA,Pioneer
Marist,2011,IAA,Pioneer
Marist,2012,IAA,Pioneer
Marist,2013,IAA,Pioneer
Marist,2014,IAA,Pioneer
Marist,2015,IAA,Pioneer
Marist,2016,IAA,Pioneer
Marist,2017,IAA,Pioneer
Marist,2018,IAA,Pioneer
Marist,2019,IAA,Pioneer
Marshall,1998,IA,MAC
Marshall,1999,IA,MAC
Marshall,2000,IA,MAC
Marshall,2001,IA,MAC
Marshall,2002,IA,MAC
Marshall,2003,IA,MAC
Marshall,2004,IA,MAC
Marshall,2005,IA,CUSA
Marshall,2006,IA,CUSA
Marshall,2007,IA,CUSA
Marshall,2008,IA,CUSA
Marshall,2009,IA,CUSA
Marshall,2010,IA,CUSA
Marshall,2011,IA,CUSA
Marshall,2012,IA,CUSA
Marshall,2013,IA,CUSA
Marshall,2014,IA,CUSA
Marshall,2015,IA,CUSA
Marshall,2016,IA,CUSA
Marshall,2017,IA,CUSA
Marshall,2018,IA,CUSA
Marshall,2019,IA,CUSA
Maryland,1998,IA,ACC
Maryland,1999,IA,ACC
Maryland,2000,IA,ACC
Maryland,2001,IA,ACC
Maryland,2002,IA,ACC
Maryland,2003,IA,ACC
Maryland,2004,IA,ACC
Maryland,2005,IA,ACC
Maryland,2006,IA,ACC
Maryland,2007,IA,ACC
Maryland,2008,IA,ACC
Maryland,2009,IA,ACC
Maryland,2010,IA,ACC
Maryland,2011,IA,ACC
Maryland,2012,IA,ACC
Maryland,2013,IA,ACC
Maryland,2014,IA,Big_Ten
Maryland,2015,IA,Big_Ten
Maryland,2016,IA,Big_Ten
Maryland,2017,IA,Big_Ten
Maryland,2018,IA,Big_Ten
Maryland,2019,IA,Big_Ten
Massachusetts,1998,IAA,Atl_10
Massachusetts,1999,IAA,Atl_10
Massachusetts,2000,IAA,Atl_10
Massachusetts,2001,IAA,Atl_10
Massachusetts,2002,IAA,Atl_10
Massachusetts,2003,IAA,Atl_10
Massachusetts,2004,IAA,Atl_10
Massachusetts,2005,IAA,Atl_10
Massachusetts,2006,IAA,Atl_10
Massachusetts,2007,IAA,Atl_10
Massachusetts,2008,IAA,Colonial
Massachusetts,2009,IAA,Colonial
Massachusetts,2010,IAA,Colonial
Massachusetts,2011,IAA,Colonial
Massachusetts,2012,IA,MAC
Massachusetts,2013,IA,MAC
Massachusetts,2014,IA,MAC
Massachusetts,2015,IA,MAC
Massachusetts,2016,IA,Indep
Massachusetts,2017,IA,Indep
Massachusetts,2018,IA,Indep
Massachusetts,2019,IA,Indep
McNeese State,1998,IAA,Southland
McNeese State,1999,IAA,Southland
McNeese State,2000,IAA,Southland
McNeese State,2001,IAA,Southland
McNeese State,2002,IAA,Southland
McNeese State,2003,IAA,Southland
McNeese State,2004,IAA,Southland
McNeese State,2005,IAA,Southland
McNeese State,2006,IAA,Southland
McNeese State,2007,IAA,Southland
McNeese State,2008,IAA,Southland
McNeese State,2009,IAA,Southland
McNeese State,2010,IAA,Southland
McNeese State,2011,IAA,Southland
McNeese State,2012,IAA,Southland
McNeese State,2013,IAA,Southland
McNeese State,2014,IAA,Southland
McNeese State,2015,IAA,Southland
McNeese State,2016,IAA,Southland
McNeese State,2017,IAA,Southland
McNeese State,2018,IAA,Southland
McNeese State,2019,IAA,Southland
Memphis,2004,IA,CUSA
Memphis,2005,IA,CUSA
Memphis,2006,IA,CUSA
Memphis,2007,IA,CUSA
Memphis,2008,IA,CUSA
Memphis,2009,IA,CUSA
Memphis,2010,IA,CUSA
Memphis,2011,IA,CUSA
Memphis,2012,IA,CUSA
Memphis,2013,IA,Amer_Athl
Memphis,2014,IA,Amer_Athl
Memphis,2015,IA,Amer_Athl
Memphis,2016,IA,Amer_Athl
Memphis,2017,IA,Amer_Athl
Memphis,2018,IA,Amer_Athl
Memphis,2019,IA,Amer_Athl
Memphis State,1998,IA,CUSA
Memphis State,1999,IA,CUSA
Memphis State,2000,IA,CUSA
Memphis State,2001,IA,CUSA
Memphis State,2002,IA,CUSA
Memphis State,2003,IA,CUSA
Mercer,2013,IAA,Pioneer
Mercer,2014,IAA,Southern
Mercer,2015,IAA,Southern
Mercer,2016,IAA,Southern
Mercer,2017,IAA,Southern
Mercer,2018,IAA,Southern
Mercer,2019,IAA,Southern
Merrimack,2019,IAA,NE
Miami - Florida,1998,IA,Big_East
Miami - Florida,1999,IA,Big_East
Miami - Florida,2000,IA,Big_East
Miami - Florida,2001,IA,Big_East
Miami - Florida,2002,IA,Big_East
Miami - Florida,2003,IA,Big_East
Miami - Florida,2004,IA,ACC
Miami - Florida,2005,IA,ACC
Miami - Florida,2006,IA,ACC
Miami - Florida,2007,IA,ACC
Miami - Florida,2008,IA,ACC
Miami - Florida,2009,IA,ACC
Miami - Florida,2010,IA,ACC
Miami - Florida,2011,IA,ACC
Miami - Florida,2012,IA,ACC
Miami - Florida,2013,IA,ACC
Miami - Florida,2014,IA,ACC
Miami - Florida,2015,IA,ACC
Miami - Florida,2016,IA,ACC
Miami - Florida,2017,IA,ACC
Miami - Florida,2018,IA,ACC
Miami - Florida,2019,IA,ACC
Miami - Ohio,1998,IA,MAC
Miami - Ohio,1999,IA,MAC
Miami - Ohio,2000,IA,MAC
Miami - Ohio,2001,IA,MAC
Miami - Ohio,2002,IA,MAC
Miami - Ohio,2003,IA,MAC
Miami - Ohio,2004,IA,MAC
Miami - Ohio,2005,IA,MAC
Miami - Ohio,2006,IA,MAC
Miami - Ohio,2007,IA,MAC
Miami - Ohio,2008,IA,MAC
Miami - Ohio,2009,IA,MAC
Miami - Ohio,2010,IA,MAC
Miami - Ohio,2011,IA,MAC
Miami - Ohio,2012,IA,MAC
Miami - Ohio,2013,IA,MAC
Miami - Ohio,2014,IA,MAC
Miami - Ohio,2015,IA,MAC
Miami - Ohio,2016,IA,MAC
Miami - Ohio,2017,IA,MAC
Miami - Ohio,2018,IA,MAC
Miami - Ohio,2019,IA,MAC
Michigan,1998,IA,Big_Ten
Michigan,1999,IA,Big_Ten
Michigan,2000,IA,Big_Ten
Michigan,2001,IA,Big_Ten
Michigan,2002,IA,Big_Ten
Michigan,2003,IA,Big_Ten
Michigan,2004,IA,Big_Ten
Michigan,2005,IA,Big_Ten
Michigan,2006,IA,Big_Ten
Michigan,2007,IA,Big_Ten
Michigan,2008,IA,Big_Ten
Michigan,2009,IA,Big_Ten
Michigan,2010,IA,Big_Ten
Michigan,2011,IA,Big_Ten
Michigan,2012,IA,Big_Ten
Michigan,2013,IA,Big_Ten
Michigan,2014,IA,Big_Ten
Michigan,2015,IA,Big_Ten
Michigan,2016,IA,Big_Ten
Michigan,2017,IA,Big_Ten
Michigan,2018,IA,Big_Ten
Michigan,2019,IA,Big_Ten
Michigan State,1998,IA,Big_Ten
Michigan State,1999,IA,Big_Ten
Michigan State,2000,IA,Big_Ten
Michigan State,2001,IA,Big_Ten
Michigan State,2002,IA,Big_Ten
